Date,Description,Deposit Amount,Withdrawal Amount,Notes,Category Name,Category Id,Ledger Id,Ledger Name,Description_clean
25-09-2025,UPI-FLIPKART-MOBILE BILL,0.0,2364.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI FLIPKART MOBILE BILL
06-01-2026,RENT PAYMENT-701799,0.0,51169.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
05-12-2025,CC BILL PAYMENT-117750431,0.0,4880.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
10-09-2025,BANK TRANSFER-HOUSE RENT-319057,0.0,51448.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
09-07-2025,UPI-AIRTEL PAYMENTS BANK-DOCTOR CONSULTATION,0.0,6739.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AIRTEL PAYMENTS BANK DOCTOR CONSULTATION
29-03-2026,MAR 2026 SALARY CREDIT,87498.0,0.0,,Salary Income,1,201,Salary Ledger,MAR SALARY CREDIT
03-09-2025,UPI-STARBUCKS-MOBILE BILL,0.0,1293.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI STARBUCKS MOBILE BILL
12-09-2025,NEFT-RENT-513532,0.0,27790.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
30-05-2025,UPI-LENSKART-MOVIE TICKETS,0.0,3848.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI LENSKART MOVIE TICKETS
15-01-2026,UPI-AIRTEL PAYMENTS BANK-CLOTHING,0.0,14137.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AIRTEL PAYMENTS BANK CLOTHING
09-12-2025,HINDUSTAN UNILEVER LTD INTEREST CREDIT-959613,5335.0,0.0,,Investment Income,2,202,Investment Income Ledger,HINDUSTAN UNILEVER LTD INTEREST CREDIT
20-06-2025,UPI-CROSSWORD BOOKSTORE-DINNER,0.0,528.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CROSSWORD BOOKSTORE DINNER
30-04-2025,UPI-SPOTIFY-STATIONERY,0.0,2935.0,,Education & Books,10,308,Education Expense Ledger,UPI SPOTIFY STATIONERY
04-12-2025,UPI-CREDCLUB-GAS CYLINDER PAYMENT,0.0,2263.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CREDCLUB GAS CYLINDER PAYMENT
25-11-2025,UPI-AMAZON INDIA-MISC-332911,14899.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AMAZON INDIA MISC
09-07-2025,UPI-CREDCLUB-CRED PAYMENT-654420966,0.0,14403.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
13-03-2026,NEFT-RENT-458234,0.0,15959.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
25-05-2025,UPI-RELIANCE DIGITAL-ONLINE COURSE,0.0,6836.0,,Education & Books,10,308,Education Expense Ledger,UPI RELIANCE DIGITAL ONLINE COURSE
05-09-2025,UPI-GOOGLEPAY-BROADBAND BILL,0.0,1782.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI GOOGLEPAY BROADBAND BILL
10-03-2026,UPI-CREDCLUB-MUMBAI TRIP,0.0,4666.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI CREDCLUB MUMBAI TRIP
31-08-2025,UPI-AMAZON INDIA-ONLINE COURSE,0.0,550.0,,Education & Books,10,308,Education Expense Ledger,UPI AMAZON INDIA ONLINE COURSE
19-11-2025,POS-MYNTRA-MALL PURCHASE,0.0,4932.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS MYNTRA MALL PURCHASE
23-08-2025,UPI-BIG BAZAAR-WATER BILL,0.0,4324.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI BIG BAZAAR WATER BILL
09-07-2025,JUL 2025 SALARY CREDIT,41893.0,0.0,,Salary Income,1,201,Salary Ledger,JUL SALARY CREDIT
25-03-2026,UPI-CREDCLUB-CRED PAYMENT-778157862,0.0,77768.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
27-08-2025,POS-AK JUICE CENTRE-MALL PURCHASE,0.0,3317.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS AK JUICE CENTRE MALL PURCHASE
20-02-2026,NEFT CR-CREDIT CARD BILL PAYMENT-655444346,0.0,63574.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
23-06-2025,NEFT CR-SALARY-INFOSYS LIMITED,65022.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY INFOSYS LIMITED
17-06-2025,UPI-GOOGLEPAY-MISC-757346,2994.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI GOOGLEPAY MISC
12-04-2025,UPI-FLIPKART-JUICE,0.0,259.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI FLIPKART JUICE
24-11-2025,UPI-CREDCLUB-CAB RIDE,0.0,2924.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI CREDCLUB CAB RIDE
13-08-2025,UPI-AK JUICE CENTRE-STATIONERY,0.0,3385.0,,Education & Books,10,308,Education Expense Ledger,UPI AK JUICE CENTRE STATIONERY
09-02-2026,UPI-BHARGAV SANDEEP DESAI-SHOPPING,0.0,248.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI BHARGAV SANDEEP DESAI SHOPPING
20-09-2025,UPI-DOMINOS PIZZA-COACHING FEES,0.0,9397.0,,Education & Books,10,308,Education Expense Ledger,UPI DOMINOS PIZZA COACHING FEES
19-03-2026,UPI-ZOMATO-ONLINE COURSE,0.0,7597.0,,Education & Books,10,308,Education Expense Ledger,UPI ZOMATO ONLINE COURSE
07-06-2025,UPI-CROSSWORD BOOKSTORE-BOOKS,0.0,9999.0,,Education & Books,10,308,Education Expense Ledger,UPI CROSSWORD BOOKSTORE BOOKS
11-02-2026,UPI-CREDCLUB-CRED PAYMENT-699974146,0.0,10472.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
08-01-2026,RENT PAYMENT-690348,0.0,38766.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
06-01-2026,UPI-BIG BAZAAR-GAMING,0.0,307.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI BIG BAZAAR GAMING
02-02-2026,DIVIDEND CREDIT ASIAN PAINTS LTD-373497,487.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT ASIAN PAINTS LTD
03-01-2026,UPI-APOLLO PHARMACY-COACHING FEES,0.0,8386.0,,Education & Books,10,308,Education Expense Ledger,UPI APOLLO PHARMACY COACHING FEES
14-11-2025,UPI-NATURAL ICE CREAM-LAB TESTS,0.0,6226.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NATURAL ICE CREAM LAB TESTS
18-05-2025,NEFT CR-SALARY-WIPRO,52916.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY WIPRO
12-04-2025,UPI-STARBUCKS-GOA TRIP EXPENSES,0.0,8491.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI STARBUCKS GOA TRIP EXPENSES
02-03-2026,UPI-NATURAL ICE CREAM-MUMBAI TRIP,0.0,9763.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI NATURAL ICE CREAM MUMBAI TRIP
11-11-2025,ACH C- ICICI BANK DIVIDEND-912425,654.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C ICICI BANK DIVIDEND
15-01-2026,UPI-SWIGGY-ELECTRONICS,0.0,12267.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI SWIGGY ELECTRONICS
23-09-2025,UPI-NATURAL ICE CREAM-SHOPPING,0.0,8940.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI NATURAL ICE CREAM SHOPPING
13-05-2025,UPI-ZERODHA BROKING LTD-CLOTHING,0.0,4707.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI ZERODHA BROKING LTD CLOTHING
16-05-2025,UPI-OLA CABS-MEDICAL BILL,0.0,5392.0,,Health & Medical,9,307,Medical Expense Ledger,UPI OLA CABS MEDICAL BILL
06-12-2025,UPI-NETFLIX-ONLINE COURSE,0.0,1764.0,,Education & Books,10,308,Education Expense Ledger,UPI NETFLIX ONLINE COURSE
04-09-2025,CC BILL PAYMENT-902907356,0.0,28867.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
12-06-2025,UPI-AK JUICE CENTRE-CAB RIDE,0.0,6797.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AK JUICE CENTRE CAB RIDE
26-09-2025,NEFT CR-CREDIT CARD BILL PAYMENT-339717185,0.0,67617.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
24-04-2025,UPI-ZERODHA BROKING LTD-MEDICAL BILL,0.0,7440.0,,Health & Medical,9,307,Medical Expense Ledger,UPI ZERODHA BROKING LTD MEDICAL BILL
29-10-2025,UPI-DMART-WATER BILL,0.0,3697.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI DMART WATER BILL
07-07-2025,UPI-GOOGLEPAY-ONLINE SHOPPING,0.0,13636.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI GOOGLEPAY ONLINE SHOPPING
16-01-2026,UPI-RELIANCE DIGITAL-COACHING FEES,0.0,764.0,,Education & Books,10,308,Education Expense Ledger,UPI RELIANCE DIGITAL COACHING FEES
22-07-2025,UPI-ZOMATO-COACHING FEES,0.0,3870.0,,Education & Books,10,308,Education Expense Ledger,UPI ZOMATO COACHING FEES
13-09-2025,UPI-AIRTEL PAYMENTS BANK-ELECTRONICS,0.0,1004.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AIRTEL PAYMENTS BANK ELECTRONICS
05-04-2025,UPI-ZERODHA BROKING LTD-CONCERT TICKETS,0.0,1491.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI ZERODHA BROKING LTD CONCERT TICKETS
27-04-2025,APR APR SALARY,78784.0,0.0,,Salary Income,1,201,Salary Ledger,APR APR SALARY
21-08-2025,UPI-APOLLO PHARMACY-DOCTOR CONSULTATION,0.0,6838.0,,Health & Medical,9,307,Medical Expense Ledger,UPI APOLLO PHARMACY DOCTOR CONSULTATION
22-09-2025,UPI-SWIGGY-WATER BILL,0.0,1554.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SWIGGY WATER BILL
05-11-2025,UPI-OLA CABS-BOOKS,0.0,3092.0,,Education & Books,10,308,Education Expense Ledger,UPI OLA CABS BOOKS
16-07-2025,UPI-AK JUICE CENTRE-STATIONERY,0.0,3818.0,,Education & Books,10,308,Education Expense Ledger,UPI AK JUICE CENTRE STATIONERY
09-12-2025,UPI-NETFLIX-GAMING,0.0,2163.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI NETFLIX GAMING
08-02-2026,UPI-CREDCLUB-SHOPPING,0.0,15766.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI CREDCLUB SHOPPING
09-01-2026,NEFT CR-CREDIT CARD BILL PAYMENT-355389810,0.0,25398.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
15-04-2025,NEFT-RENT-951426,0.0,25706.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
22-09-2025,UPI-CREDCLUB-COACHING FEES,0.0,1298.0,,Education & Books,10,308,Education Expense Ledger,UPI CREDCLUB COACHING FEES
09-05-2025,UPI-SPOTIFY-MOBILE BILL,0.0,496.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SPOTIFY MOBILE BILL
28-06-2025,UPI-AIRTEL PAYMENTS BANK-WATER BILL,0.0,4554.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AIRTEL PAYMENTS BANK WATER BILL
26-03-2026,APR MAR SALARY,51801.0,0.0,,Salary Income,1,201,Salary Ledger,APR MAR SALARY
22-05-2025,DIVIDEND CREDIT TCS LIMITED-161715,6064.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT TCS LIMITED
29-09-2025,ACH C- VEDANTA LIMITED DIVIDEND-381787,8917.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C VEDANTA LIMITED DIVIDEND
12-11-2025,UPI-STARBUCKS-CONCERT TICKETS,0.0,646.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI STARBUCKS CONCERT TICKETS
12-12-2025,UPI-MYNTRA-MOBILE BILL,0.0,1952.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI MYNTRA MOBILE BILL
21-10-2025,NEFT CR-SALARY-WIPRO,86719.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY WIPRO
04-04-2025,UPI-LENSKART-MOVIE TICKETS,0.0,718.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI LENSKART MOVIE TICKETS
28-07-2025,UPI-AK JUICE CENTRE-MUMBAI TRIP,0.0,13767.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AK JUICE CENTRE MUMBAI TRIP
06-10-2025,BANK TRANSFER-HOUSE RENT-543855,0.0,15633.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
02-05-2025,UPI-CREDCLUB-PHARMACY,0.0,5209.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CREDCLUB PHARMACY
06-08-2025,UPI-AIRTEL PAYMENTS BANK-MUMBAI TRIP,0.0,14023.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AIRTEL PAYMENTS BANK MUMBAI TRIP
13-04-2025,UPI-DOMINOS PIZZA-MOBILE BILL,0.0,1508.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI DOMINOS PIZZA MOBILE BILL
29-04-2025,NEFT CR-SALARY-INFOSYS LIMITED,69883.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY INFOSYS LIMITED
23-08-2025,UPI-NETFLIX-PHARMACY,0.0,6822.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NETFLIX PHARMACY
19-05-2025,UPI-PVR CINEMAS-MUMBAI TRIP,0.0,6757.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI PVR CINEMAS MUMBAI TRIP
24-10-2025,CC BILL PAYMENT-901778534,0.0,58184.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
07-12-2025,UPI-LENSKART-ONLINE COURSE,0.0,2742.0,,Education & Books,10,308,Education Expense Ledger,UPI LENSKART ONLINE COURSE
17-01-2026,ACH C- INFOSYS LIMITED DIVIDEND-801562,804.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C INFOSYS LIMITED DIVIDEND
12-06-2025,UPI-ZOMATO-MUMBAI TRIP,0.0,11957.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI ZOMATO MUMBAI TRIP
31-05-2025,UPI-RELIANCE DIGITAL-ELECTRICITY BILL,0.0,3660.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL ELECTRICITY BILL
09-05-2025,UPI-NETFLIX-ONLINE COURSE,0.0,3345.0,,Education & Books,10,308,Education Expense Ledger,UPI NETFLIX ONLINE COURSE
18-11-2025,UPI-AMAZON INDIA-CAB RIDE,0.0,13200.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AMAZON INDIA CAB RIDE
14-12-2025,SALARY CREDIT DEC 2025,44067.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT DEC
12-04-2025,UPI-SPOTIFY-MEDICAL BILL,0.0,7941.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SPOTIFY MEDICAL BILL
07-03-2026,UPI-OLA CABS-PHARMACY,0.0,7510.0,,Health & Medical,9,307,Medical Expense Ledger,UPI OLA CABS PHARMACY
19-04-2025,UPI-SPOTIFY-STATIONERY,0.0,4132.0,,Education & Books,10,308,Education Expense Ledger,UPI SPOTIFY STATIONERY
15-10-2025,ACH C- TATA POWER CO LTD DIVIDEND-821615,5610.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
15-12-2025,CC BILL PAYMENT-609180529,0.0,27498.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
12-02-2026,UPI-SWIGGY-COACHING FEES,0.0,8711.0,,Education & Books,10,308,Education Expense Ledger,UPI SWIGGY COACHING FEES
16-12-2025,UPI-PVR CINEMAS-COACHING FEES,0.0,9947.0,,Education & Books,10,308,Education Expense Ledger,UPI PVR CINEMAS COACHING FEES
17-01-2026,UPI-SWIGGY-PHARMACY,0.0,7680.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY PHARMACY
02-08-2025,BANK TRANSFER-HOUSE RENT-857600,0.0,49846.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
22-01-2026,UPI-ZOMATO-MISC-107265,1125.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZOMATO MISC
30-04-2025,UPI-SWIGGY-MISC-764607,0.0,10166.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI SWIGGY MISC
20-02-2026,FEB 2026 SALARY CREDIT,61058.0,0.0,,Salary Income,1,201,Salary Ledger,FEB SALARY CREDIT
17-10-2025,UPI-DMART-MISC-802716,9294.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI DMART MISC
23-01-2026,UPI-BHARGAV SANDEEP DESAI-PHARMACY,0.0,6241.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BHARGAV SANDEEP DESAI PHARMACY
12-09-2025,RENT PAYMENT-248620,0.0,42328.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
21-11-2025,UPI-CREDCLUB-ELECTRICITY BILL,0.0,2922.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CREDCLUB ELECTRICITY BILL
09-10-2025,UPI-ZOMATO-ELECTRONICS,0.0,1008.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI ZOMATO ELECTRONICS
23-12-2025,ACH C- HINDUSTAN UNILEVER LTD DIVIDEND-468697,5123.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C HINDUSTAN UNILEVER LTD DIVIDEND
30-04-2025,UPI-OLA CABS-STATIONERY,0.0,1553.0,,Education & Books,10,308,Education Expense Ledger,UPI OLA CABS STATIONERY
22-04-2025,NEFT CR-CREDIT CARD BILL PAYMENT-689708260,0.0,43968.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
29-06-2025,UPI-SWIGGY-GAS CYLINDER PAYMENT,0.0,1990.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SWIGGY GAS CYLINDER PAYMENT
29-05-2025,UPI-OLA CABS-LUNCH,0.0,2123.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI OLA CABS LUNCH
12-02-2026,UPI-RELIANCE DIGITAL-GOA TRIP EXPENSES,0.0,5417.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI RELIANCE DIGITAL GOA TRIP EXPENSES
19-06-2025,UPI-CREDCLUB-STATIONERY,0.0,2232.0,,Education & Books,10,308,Education Expense Ledger,UPI CREDCLUB STATIONERY
22-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-818904281,0.0,60238.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
01-08-2025,ASIAN PAINTS LTD INTEREST CREDIT-292180,8838.0,0.0,,Investment Income,2,202,Investment Income Ledger,ASIAN PAINTS LTD INTEREST CREDIT
06-06-2025,NEFT CR-CREDIT CARD BILL PAYMENT-509158122,0.0,3013.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
13-01-2026,UPI-DMART-MISC-528910,8783.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI DMART MISC
26-11-2025,UPI-NATURAL ICE CREAM-LAB TESTS,0.0,7482.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NATURAL ICE CREAM LAB TESTS
29-09-2025,UPI-BIG BAZAAR-MEDICAL BILL,0.0,1498.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BIG BAZAAR MEDICAL BILL
20-10-2025,UPI-NATURAL ICE CREAM-GAMING,0.0,2358.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI NATURAL ICE CREAM GAMING
18-12-2025,UPI-MYNTRA-COACHING FEES,0.0,6370.0,,Education & Books,10,308,Education Expense Ledger,UPI MYNTRA COACHING FEES
23-06-2025,ACH C- TATA POWER CO LTD DIVIDEND-451931,6875.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
29-03-2026,UPI-ZERODHA BROKING LTD-DOCTOR CONSULTATION,0.0,4524.0,,Health & Medical,9,307,Medical Expense Ledger,UPI ZERODHA BROKING LTD DOCTOR CONSULTATION
21-03-2026,UPI-ZOMATO-MOBILE BILL,0.0,3918.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI ZOMATO MOBILE BILL
23-11-2025,UPI-DOMINOS PIZZA-CONCERT TICKETS,0.0,2253.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI DOMINOS PIZZA CONCERT TICKETS
12-06-2025,APR JUN SALARY,78169.0,0.0,,Salary Income,1,201,Salary Ledger,APR JUN SALARY
04-12-2025,UPI-ZERODHA BROKING LTD-MISC-560522,10962.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZERODHA BROKING LTD MISC
27-04-2025,TATA POWER CO LTD INTEREST CREDIT-381504,9039.0,0.0,,Investment Income,2,202,Investment Income Ledger,TATA POWER CO LTD INTEREST CREDIT
12-04-2025,UPI-CREDCLUB-COACHING FEES,0.0,952.0,,Education & Books,10,308,Education Expense Ledger,UPI CREDCLUB COACHING FEES
03-07-2025,JUL 2025 SALARY CREDIT,46789.0,0.0,,Salary Income,1,201,Salary Ledger,JUL SALARY CREDIT
16-09-2025,POS-AMAZON INDIA-MALL PURCHASE,0.0,305.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS AMAZON INDIA MALL PURCHASE
11-02-2026,RELIANCE DIGITAL SUBSCRIPTION-302821,0.0,1882.0,,Entertainment,8,306,Entertainment Expense Ledger,RELIANCE DIGITAL SUBSCRIPTION
21-12-2025,POS-AIRTEL PAYMENTS BANK-MALL PURCHASE,0.0,15805.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS AIRTEL PAYMENTS BANK MALL PURCHASE
27-12-2025,UPI-MYNTRA-MISC-481382,9364.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI MYNTRA MISC
02-09-2025,UPI-SWIGGY-MOVIE TICKETS,0.0,1045.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI SWIGGY MOVIE TICKETS
04-08-2025,UPI-UBER-MEDICAL BILL,0.0,1617.0,,Health & Medical,9,307,Medical Expense Ledger,UPI UBER MEDICAL BILL
14-08-2025,NEFT CR-CREDIT CARD BILL PAYMENT-542932120,0.0,66614.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
26-03-2026,INFOSYS LIMITED INTEREST CREDIT-883077,1259.0,0.0,,Investment Income,2,202,Investment Income Ledger,INFOSYS LIMITED INTEREST CREDIT
15-04-2025,UPI-MYNTRA-LUNCH,0.0,753.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI MYNTRA LUNCH
10-02-2026,UPI-LENSKART-LUNCH,0.0,664.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI LENSKART LUNCH
28-10-2025,UPI-DMART-MISC-237821,4278.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI DMART MISC
07-09-2025,NEFT-RENT-443130,0.0,58116.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
20-12-2025,UPI-ZOMATO-MISC-157676,0.0,5744.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZOMATO MISC
25-09-2025,UPI-SWIGGY-MEDICAL BILL,0.0,5449.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY MEDICAL BILL
12-02-2026,AK JUICE CENTRE SUBSCRIPTION-718634,0.0,3270.0,,Entertainment,8,306,Entertainment Expense Ledger,AK JUICE CENTRE SUBSCRIPTION
22-02-2026,UPI-BHARGAV SANDEEP DESAI-BROADBAND BILL,0.0,4097.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI BHARGAV SANDEEP DESAI BROADBAND BILL
01-09-2025,UPI-FLIPKART-ELECTRONICS,0.0,11094.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI FLIPKART ELECTRONICS
10-07-2025,UPI-FLIPKART-LAB TESTS,0.0,498.0,,Health & Medical,9,307,Medical Expense Ledger,UPI FLIPKART LAB TESTS
02-11-2025,SALARY CREDIT NOV 2025,53503.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT NOV
27-02-2026,DIVIDEND CREDIT CRISIL LIMITED-421701,3785.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT CRISIL LIMITED
16-06-2025,UPI-RELIANCE DIGITAL-FOOD,0.0,1614.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI RELIANCE DIGITAL FOOD
13-11-2025,UPI-DOMINOS PIZZA-MEDICAL BILL,0.0,7671.0,,Health & Medical,9,307,Medical Expense Ledger,UPI DOMINOS PIZZA MEDICAL BILL
16-11-2025,UPI-DMART-BREAKFAST,0.0,1466.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI DMART BREAKFAST
23-12-2025,DEC 2025 SALARY CREDIT,77146.0,0.0,,Salary Income,1,201,Salary Ledger,DEC SALARY CREDIT
18-05-2025,UPI-AK JUICE CENTRE-ELECTRONICS,0.0,3271.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AK JUICE CENTRE ELECTRONICS
17-12-2025,UPI-NATURAL ICE CREAM-MISC-790681,11742.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NATURAL ICE CREAM MISC
25-02-2026,RENT PAYMENT-318827,0.0,21186.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
05-06-2025,TATA POWER CO LTD INTEREST CREDIT-250685,2399.0,0.0,,Investment Income,2,202,Investment Income Ledger,TATA POWER CO LTD INTEREST CREDIT
26-06-2025,OLA CABS PAYMENT-885519684,0.0,492.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
20-03-2026,UPI-CREDCLUB-LUNCH,0.0,1420.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CREDCLUB LUNCH
05-06-2025,UPI-AIRTEL PAYMENTS BANK-MOVIE TICKETS,0.0,4098.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI AIRTEL PAYMENTS BANK MOVIE TICKETS
05-02-2026,UPI-BIG BAZAAR-MUMBAI TRIP,0.0,14550.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI BIG BAZAAR MUMBAI TRIP
27-09-2025,UPI-AMAZON INDIA-LAB TESTS,0.0,5449.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AMAZON INDIA LAB TESTS
29-06-2025,NEFT CR-CREDIT CARD BILL PAYMENT-812737638,0.0,69322.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
